crosswalk_id,district,address,crosswalk_type,latitude,longitude,has_pedestrian_light,has_audio_signal,has_push_button,is_raised_crosswalk,has_traffic_safety_detail,accessibility_score,route_recommendation_tier,support_evidence,nearest_audio_signal_id,nearest_audio_signal_distance_m,nearest_push_button_id,nearest_push_button_distance_m,data_reference_date,coordinate_note
06-0000006128,동작구,동작구 대방동 503-2도,이단(화살표있음),37.50904009,126.9241806,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006143,동작구,동작구 상도동 187-2도,이단(화살표있음),37.50212729,126.9346448,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002390,7.4,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006155,동작구,동작구 상도동 26-20도,이단(화살표있음),37.50482718,126.9460336,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014300,3.7,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006158,동작구,동작구 상도동 26-20도,이단(화살표있음),37.50465165,126.9461383,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014300,18.3,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006163,동작구,동작구 상도1동 676-3도,이단(화살표있음),37.50339371,126.9475391,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002395,8.5,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006166,동작구,동작구 상도1동 747-2도,이단(화살표있음),37.50298994,126.947443,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002394,8.5,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006194,동작구,동작구 신대방동 551-8도,이단(화살표있음),37.49413598,126.9107374,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000006257,14.2,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006271,동작구,동작구 상도1동 514 도,이단(화살표있음),37.49562051,126.954191,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000004159,13.7,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006272,동작구,동작구 상도1동 514 도,이단(화살표있음),37.49557835,126.9545781,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000004161,6.3,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006356,동작구,동작구 흑석동 4 도,이단(화살표있음),37.50848437,126.9636745,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006359,동작구,동작구 흑석동 114-15 도,이단(화살표있음),37.50940388,126.9631845,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014289,18.2,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006360,동작구,동작구 흑석동 116-13체,일단(화살표없음),37.5096476,126.96317,N,Y,N,Y,Y,5,recommended,"음향신호기, 고원식횡단보도, 교통안전시설 상세",24-0000014290,8.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006441,동작구,동작구 대방동 406-10도,일단(화살표없음),37.49979725,126.9281528,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006442,동작구,동작구 대방동 335-52대,이단(화살표있음),37.49946786,126.9282205,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002400,8.4,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006443,동작구,동작구 대방동 406-10도,이단(화살표있음),37.49968788,126.9285411,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002402,5.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006448,동작구,동작구 신대방동 345-6도,일단(화살표없음),37.49847861,126.9279881,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011401,7.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006449,동작구,동작구 신대방동 345-6도,이단(화살표있음),37.49833066,126.928122,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000000705,11.3,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006452,동작구,동작구 상도동 326도,이단(화살표있음),37.49973828,126.9305368,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006453,동작구,동작구 상도동 345-12도,이단(화살표있음),37.50035127,126.9317904,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014306,6.8,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006454,동작구,동작구 상도동 345-12도,이단(화살표있음),37.50034495,126.9320289,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014306,14.7,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006497,동작구,동작구 본동 46도,이단(화살표있음),37.51322837,126.9564971,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014291,0.4,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006499,동작구,동작구 본동 475-1도,이단(화살표없음),37.5138365,126.9558571,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011957,2.9,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006506,동작구,동작구 상도동 26-20도,이단(화살표있음),37.50479786,126.9389853,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014302,11.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006510,동작구,동작구 상도동 26-20도,일단(화살표있음),37.50469337,126.9392644,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011414,8.1,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006512,동작구,동작구 상도동 26-20도,이단(화살표있음),37.50502922,126.9396352,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011413,10.7,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006517,동작구,동작구 상도동 산15-40 도,이단(화살표있음),37.50527589,126.9414482,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011416,11.1,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006535,동작구,동작구 본동 165-1도,일단(화살표없음),37.51250671,126.9521512,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000009454,8.5,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006541,동작구,동작구 본동 457-283도,일단(화살표있음),37.50857949,126.9514628,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006568,동작구,동작구 상도동 26-20도,이단(화살표있음),37.50406935,126.937761,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000003443,9.2,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006569,동작구,동작구 상도동 365-19 도,이단(화살표있음),37.50430266,126.9378087,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002404,3.4,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006583,동작구,동작구 상도동 210-352도,이단(화살표있음),37.49913147,126.9441271,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000006432,21.5,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006584,동작구,동작구 상도동 208-4도,이단(화살표있음),37.49890736,126.9439449,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006587,동작구,동작구 상도동 208-4도,이단(화살표있음),37.49912691,126.9438534,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006688,동작구,동작구 상도동 26-20도,이단(화살표있음),37.50516654,126.9416339,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011419,8.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006692,동작구,동작구 상도동 329-3도,이단(화살표있음),37.50591001,126.9413607,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006710,동작구,동작구 흑석동 130-3도,이단(화살표있음),37.50949802,126.9628247,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014289,15.3,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006713,동작구,동작구 흑석동 163-17도,일단(화살표없음),37.5087625,126.9617606,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006723,동작구,동작구 상도1동 676-3도,이단(화살표있음),37.50325107,126.9478655,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000009477,18.6,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006724,동작구,동작구 상도1동 676-3도,이단(화살표없음),37.50312285,126.9480982,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000009478,10.0,,,2026-03-20,source_columns_swapped_and_normalized
06-0000006725,동작구,동작구 상도1동 528-1도,이단(화살표있음),37.50412996,126.9495521,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002403,11.5,,,2026-03-20,source_columns_swapped_and_normalized
06-0000010180,동작구,동작구 대방동 68-49구,이단(화살표있음),37.5127527,126.9318855,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000005387,9.5,,,2026-03-20,source_columns_swapped_and_normalized
06-0000010644,동작구,동작구 본동 258-49도,일단(화살표없음),37.51353768,126.9556824,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011959,5.6,,,2026-03-20,source_columns_swapped_and_normalized
06-0000010645,동작구,동작구 본동 258-49도,일단(화살표없음),37.51363162,126.9557697,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000011958,8.8,,,2026-03-20,source_columns_swapped_and_normalized
06-0000011700,동작구,동작구 대방동 4-1도,이단(화살표있음),37.50579636,126.9334706,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000016829,동작구,동작구 사당동 144-4도,이단(화살표있음),37.48437989,126.9793208,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014284,10.3,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018018,동작구,동작구 신대방동 395-61도,이단(화살표있음),37.49253362,126.9248572,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000004998,8.4,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018019,동작구,동작구 신대방동 395-61도,이단(화살표있음),37.49272739,126.9247002,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000004994,7.2,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018315,동작구,동작구 사당동 708-820 천,이단(화살표있음),37.48940189,126.9716793,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000018957,동작구,동작구 상도동 124 도,이단(화살표있음),37.49234514,126.9565146,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000004160,16.5,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019089,동작구,동작구 노량진동 324-2도,일단(화살표없음),37.5085013,126.9489439,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000019357,동작구,동작구 상도1동 512-2 도,이단(화살표있음),37.49470485,126.9606706,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014296,7.2,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022423,동작구,동작구 상도동 211-457대,일단(화살표없음),37.49914184,126.9443067,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002164,21.9,,,2026-03-20,source_columns_swapped_and_normalized
06-0000022497,동작구,동작구 신대방동 349-35도,일단(화살표없음),37.49814551,126.9267166,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024288,동작구,동작구 상도동 431 대,이단(화살표있음),37.49812537,126.9535017,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024289,동작구,동작구 상도동 439 도,이단(화살표있음),37.49822956,126.9533413,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024732,동작구,동작구 상도동 7-185 대,일단(화살표없음),37.50488158,126.953557,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000009480,13.7,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024800,동작구,동작구 대방동 466-43도,이단(화살표있음),37.50391463,126.9219869,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000000879,2.6,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024805,동작구,동작구 대방동 466-51도,이단(화살표있음),37.49868561,126.9203648,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002438,7.6,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024815,동작구,동작구 신대방동 492-26도,이단(화살표있음),37.49534353,126.9115915,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000003726,1.8,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024833,동작구,동작구 신대방동 591-82도,이단(화살표있음),37.4904906,126.9079144,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000002392,3.1,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024842,동작구,동작구 신대방동 699-3도,이단(화살표없음),37.48672523,126.9046566,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000003741,7.4,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024843,동작구,동작구 신대방동 699-3도,이단(화살표있음),37.48665892,126.9047802,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000003742,3.7,,,2026-03-20,source_columns_swapped_and_normalized
06-0000024983,동작구,동작구 상도동 439 도,이단(화살표있음),37.49782432,126.9531938,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000025075,동작구,동작구 상도1동 752-2도,이단(화살표있음),37.50296027,126.9478858,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000009460,4.7,,,2026-03-20,source_columns_swapped_and_normalized
06-0000025076,동작구,동작구 상도1동 742-3도,이단(화살표없음),37.50272519,126.9478754,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000013820,8.8,,,2026-03-20,source_columns_swapped_and_normalized
06-0000026878,동작구,동작구 상도동 210-352도,일단(화살표없음),37.4989611,126.9441622,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",,,,,2026-03-20,source_columns_swapped_and_normalized
06-0000027275,동작구,동작구 흑석동 43-112도,일단(화살표없음),37.50701775,126.9661755,N,Y,N,Y,Y,5,recommended,"음향신호기, 고원식횡단보도, 교통안전시설 상세",24-0000014286,23.2,,,2026-03-20,source_columns_swapped_and_normalized
06-0000027277,동작구,동작구 흑석동 25-21도,이단(화살표있음),37.50668769,126.966889,Y,Y,N,N,Y,5,recommended,"보행등, 음향신호기, 교통안전시설 상세",24-0000014288,5.6,,,2026-03-20,source_columns_swapped_and_normalized
